1,0,58,-28,310
1,3,68,-40,310
0,3,98,115,291
0,0,96,119,291
1,0,68,-40,11
1,3,106,-33,11
0,0,106,130,61
1,0,84,-54,45
0,3,140,191,61
0,0,138,194,296
1,3,128,-11,45
1,0,127,0,273
0,0,146,178,296
0,3,146,178,296
1,0,129,-28,273
1,3,129,-39,273
0,0,142,177,200
1,0,128,-39,338
0,3,101,162,200
1,3,161,-52,338
0,0,74,166,351
1,0,156,-82,82
0,0,126,158,351
1,3,163,-35,82
0,3,128,157,351
0,3,128,157,351
1,0,150,-30,332
0,0,128,158,192
1,0,172,-42,332
1,3,198,-55,332
0,0,60,143,192
0,3,47,140,192
1,0,199,-54,232
1,3,192,-63,232
0,0,42,136,223
0,3,44,137,223
1,0,193,-64,120
1,3,190,-58,120
0,0,44,136,96
0,3,43,142,96
1,0,175,-82,55
0,0,22,122,44
1,0,191,-60,55
1,0,191,-60,55
1,0,197,-51,55
0,0,62,160,44
0,3,62,160,44
1,0,197,-51,325
1,0,197,-51,325
0,0,78,153,335
1,0,213,-63,325
1,0,214,-63,325
0,0,145,122,335
1,0,214,-63,325
0,3,189,101,335
0,0,193,78,99
1,0,213,-63,235
1,0,213,-63,235
0,0,185,128,99
1,0,196,-88,235
0,3,180,156,99
1,0,196,-88,235
0,0,180,156,66
1,0,196,-88,145
0,0,203,206,66
0,3,203,208,66
0,3,203,208,66
1,0,196,-88,55
1,0,197,-86,55
1,0,219,-54,55
0,0,199,203,221
1,0,212,-50,325
0,0,162,171,221
0,3,150,160,221
1,0,219,-54,235
1,0,219,-54,235
0,0,145,168,125
0,3,141,173,125
1,0,190,-96,235
1,0,190,-96,235
0,0,146,179,51
1,0,190,-96,55
0,0,181,223,51
0,3,183,224,51
1,0,190,-96,55
1,0,196,-87,55
0,0,182,227,103
0,3,179,241,103
1,0,197,-87,55
0,0,179,241,170
1,0,196,-87,145
0,0,179,241,170
1,0,196,-87,145
0,0,168,243,170
0,0,168,243,170
1,0,179,-75,145
0,0,29,0,1
0,0,29,0,1
0,0,15,0,1
0,0,27,0,1
0,0,18,-7,1
0,0,42,13,1
0,0,20,-6,1
0,0,67,11,1
0,0,66,11,1
0,0,66,10,1
0,0,67,14,1
0,0,66,13,1
0,0,66,12,1
0,0,68,22,1
0,0,68,23,1
0,0,68,22,1
0,0,68,22,1
0,0,68,22,1
0,0,64,2,1
0,0,64,2,1
0,0,64,2,1
0,0,29,0,6
0,0,29,0,6
0,0,15,0,6
0,0,27,0,6
0,0,18,-7,6
0,0,42,13,6
0,0,20,-6,6
0,0,67,11,6
0,0,66,11,6
0,0,66,10,6
0,0,67,14,6
0,0,66,13,6
0,0,66,12,6
0,0,68,22,6
0,0,68,23,6
0,0,68,22,6
0,0,68,22,6
0,0,68,22,6
0,0,64,2,6
0,0,64,2,6
0,0,64,2,6
0,0,64,2,6
0,0,64,2,6
0,0,68,20,6
0,0,68,21,6
0,0,68,21,6
0,0,68,21,6
0,0,68,21,6
0,0,67,21,6
0,0,64,22,6
0,0,64,22,6
0,0,64,22,6
0,0,64,22,6
0,0,61,22,6
0,0,64,22,6
0,0,89,17,6
0,0,105,22,6
0,0,106,25,6
0,0,106,25,6
0,0,106,25,6
0,0,108,35,6
0,0,109,35,6
0,0,109,41,6
0,0,110,45,6
0,0,110,45,6
0,0,110,46,6
0,0,110,45,6
0,0,112,56,6
0,0,112,57,6
0,0,112,56,6
0,0,116,55,6
0,0,132,52,6
0,0,133,53,6
0,0,132,52,6
0,0,134,61,6
0,0,132,52,6
0,0,138,82,6
0,0,145,120,6
0,0,149,112,6
0,0,137,142,6
0,0,128,164,6
0,0,125,158,6
0,0,118,148,6
0,0,141,136,6
0,0,83,169,6
0,0,75,174,6
0,0,80,163,6
0,0,98,115,6
0,0,96,119,6
0,1,106,130,6
0,0,140,191,6
0,0,138,194,6
0,0,146,178,6
0,0,146,178,6
0,0,142,177,6
0,0,101,162,6
0,0,74,166,6
0,0,126,158,6
0,0,128,157,6
0,0,128,157,6
0,0,128,158,6
0,0,60,143,6
0,0,47,140,6
0,0,42,136,6
0,0,44,137,6
0,0,44,136,6
0,0,43,142,6
0,0,22,122,6
0,0,62,160,6
0,0,62,160,6
0,0,78,153,6
0,0,145,122,6
0,0,189,101,6
0,0,193,78,6
0,0,185,128,6
0,0,180,156,6
0,0,180,156,6
0,0,203,206,6
0,0,203,208,6
0,0,203,208,6
0,0,199,203,6
0,0,162,171,6
0,0,150,160,6
0,0,145,168,6
0,0,141,173,6
0,0,146,179,6
0,0,181,223,6
0,0,183,224,6
0,0,182,227,6
0,0,179,241,6
0,0,179,241,6
0,0,179,241,6
0,0,168,243,6
0,0,168,243,6
1,0,0,0,6
1,0,0,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,0,6
1,0,10,-5,6
1,0,10,-12,6
1,0,10,-12,6
1,0,10,-12,6
1,0,10,0,6
1,0,10,8,6
1,0,10,-10,6
1,0,-3,-4,6
1,0,-2,-4,6
1,0,-2,-4,6
1,0,6,5,6
1,0,5,4,6
1,0,5,4,6
1,0,12,12,6
1,0,12,12,6
1,0,12,12,6
1,0,12,12,6
1,0,28,0,6
1,0,28,-1,6
1,0,30,2,6
1,0,28,0,6
1,0,28,0,6
1,0,28,0,6
1,0,13,11,6
1,0,2,20,6
1,0,2,20,6
1,0,-2,4,6
1,0,-2,3,6
1,0,-4,12,6
1,0,-32,22,6
1,0,16,4,6
1,0,82,-19,6
1,0,81,-22,6
1,0,88,-1,6
1,0,88,-1,6
1,0,88,0,6
1,0,91,8,6
1,0,91,8,6
1,0,91,8,6
1,0,91,8,6
1,0,110,1,6
1,0,108,-6,6
1,0,110,1,6
1,0,106,-12,6
1,0,101,-27,6
1,0,101,-27,6
1,0,101,-27,6
1,0,101,-27,6
1,0,113,11,6
1,0,113,11,6
1,0,113,11,6
1,0,113,11,6
1,0,112,8,6
1,0,98,-36,6
1,0,98,-37,6
1,0,98,-36,6
1,0,98,-36,6
1,0,51,-21,6
1,0,52,-22,6
1,0,58,-28,6
1,0,68,-40,6
1,0,68,-40,6
1,0,106,-33,6
1,0,84,-54,6
1,0,128,-11,6
1,0,127,0,6
1,0,129,-28,6
1,0,129,-39,6
1,0,128,-39,6
1,0,161,-52,6
1,0,156,-82,6
1,0,163,-35,6
1,0,150,-30,6
1,0,172,-42,6
1,0,198,-55,6
1,0,199,-54,6
1,0,192,-63,6
1,0,193,-64,6
1,0,190,-58,6
1,0,175,-82,6
1,0,191,-60,6
1,0,191,-60,6
1,0,197,-51,6
1,0,197,-51,6
1,0,197,-51,6
1,0,213,-63,6
1,0,214,-63,6
1,0,214,-63,6
1,0,213,-63,6
1,0,213,-63,6
1,0,196,-88,6
1,0,196,-88,6
1,0,196,-88,6
1,0,196,-88,6
1,0,197,-86,6
1,0,219,-54,6
1,0,219,-54,6
1,0,219,-54,6
1,0,190,-96,6
1,0,190,-96,6
1,0,190,-96,6
1,0,190,-96,6
1,0,196,-87,6
1,0,197,-87,6
1,0,196,-87,6
1,0,196,-87,6
1,0,179,-75,6
0,0,0,0,0
0,0,0,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,0,0
0,0,10,-5,0
0,0,10,-12,0
0,0,10,-12,0
0,0,10,-12,0
0,0,10,0,0
0,0,10,8,0
0,0,10,-10,0
0,0,-3,-4,0
0,0,-2,-4,0
0,0,-2,-4,0
0,0,6,5,0
0,0,5,4,0
0,0,5,4,0
0,0,12,12,0
0,0,12,12,0
0,0,12,12,0
0,0,12,12,0
0,0,28,0,0
0,0,28,-1,0
0,0,30,2,0
0,0,28,0,0
0,0,28,0,0
0,0,28,0,0
0,0,13,11,0
0,0,2,20,0
0,0,2,20,0
0,0,-2,4,0
0,0,-2,3,0
0,0,-4,12,0
0,0,-32,22,0
0,0,16,4,0
0,0,82,-19,0
0,0,81,-22,0
0,0,88,-1,0
0,0,88,-1,0
0,0,88,0,0
0,0,91,8,0
0,0,91,8,0
0,0,91,8,0
0,0,91,8,0
0,0,110,1,0
0,0,108,-6,0
0,0,110,1,0
0,0,106,-12,0
0,0,101,-27,0
0,0,101,-27,0
0,0,101,-27,0
0,0,101,-27,0
0,0,113,11,0
0,0,113,11,0
0,0,113,11,0
0,0,113,11,0
0,0,112,8,0
0,0,98,-36,0
0,0,98,-37,0
0,0,98,-36,0
0,0,98,-36,0
0,0,51,-21,0
0,0,52,-22,0
0,0,58,-28,0
0,0,68,-40,0
0,0,68,-40,0
0,0,106,-33,0
0,0,84,-54,0
0,0,128,-11,0
0,0,127,0,0
0,0,129,-28,0
0,0,129,-39,0
0,0,128,-39,0
0,0,161,-52,0
0,0,156,-82,0
0,0,163,-35,0
0,0,150,-30,0
0,0,172,-42,0
0,0,198,-55,0
0,0,199,-54,0
0,0,192,-63,0
0,0,193,-64,0
0,0,190,-58,0
0,0,175,-82,0
0,0,191,-60,0
0,0,191,-60,0
0,0,197,-51,0
0,0,197,-51,0
0,0,197,-51,0
0,0,213,-63,0
0,0,214,-63,0
0,0,214,-63,0
0,0,213,-63,0
0,0,213,-63,0
0,0,196,-88,0
0,0,196,-88,0
0,0,196,-88,0
0,0,196,-88,0
0,0,197,-86,0
0,0,219,-54,0
0,0,219,-54,0
0,0,219,-54,0
0,0,190,-96,0
0,0,190,-96,0
0,0,190,-96,0
0,0,190,-96,0
0,0,196,-87,0
0,0,197,-87,0
0,0,196,-87,0
0,0,196,-87,0
0,0,179,-75,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,0,4,0,0
0,0,0,0,0
2,0,0,0,0
1,0,12,0,0
0,0,4,0,0
2,0,0,0,0
1,0,19,0,0
1,3,20,0,0
0,0,11,0,0
2,0,0,0,0
1,0,19,0,0
0,0,19,0,0
2,0,0,0,0
1,0,14,0,0
0,0,27,0,0
2,0,0,0,0
1,0,6,0,0
0,0,34,0,0
2,0,0,0,0
1,0,-1,0,0
0,0,42,0,0
0,3,93,0,0
2,0,0,0,0
1,0,-9,0,0
0,0,92,0,0
2,0,4,0,0
1,0,-11,0,0
0,0,89,0,0
1,0,18,0,0
2,0,14,0,0
0,0,81,0,0
2,0,23,0,0
1,0,18,0,142
0,0,74,0,0
1,0,18,0,142
2,0,32,0,0
0,0,66,0,0
2,0,42,0,0
1,0,13,4,142
0,0,62,0,0
1,0,8,7,142
2,0,51,0,0
0,0,62,0,0
2,0,61,0,0
1,0,18,0,142
0,0,92,0,0
2,0,70,0,0
1,0,18,0,142
0,0,92,0,287
2,0,79,0,0
1,0,16,1,142
2,3,570,0,0
0,0,91,2,287
2,0,569,0,0
1,0,10,6,142
0,0,92,0,287
2,0,565,0,0
1,0,4,10,142
0,0,92,0,287
2,0,556,0,0
1,0,0,15,142
1,3,-2,16,142
0,0,92,0,287
2,0,547,0,0
1,0,-1,15,142
0,0,93,-5,287
1,0,1,13,142
2,0,538,0,0
0,0,96,-13,287
2,0,539,0,0
1,0,7,8,142
0,0,98,-20,287
2,0,568,0,330
1,0,14,3,142
0,0,100,-27,287
2,0,571,-1,330
1,0,20,-1,142
0,0,102,-35,287
2,0,568,0,330
1,0,22,-2,142
0,0,104,-42,287
2,0,572,-2,330
1,0,-1,15,142
0,0,107,-49,287
1,0,-1,15,203
2,0,580,-6,330
2,3,582,-7,330
0,0,109,-56,287
2,0,581,-7,330
1,0,-1,15,203
0,0,111,-64,287
1,0,-6,13,203
2,0,578,-5,330
0,0,113,-71,287
1,0,-1,15,203
2,0,570,0,330
0,0,116,-78,287
2,0,562,3,330
1,0,-4,13,203
0,0,118,-86,287
1,0,-11,11,203
2,0,554,8,330
0,0,120,-93,287
2,0,555,7,330
1,0,-18,8,203
0,0,122,-100,287
2,0,580,-6,222
1,0,-18,8,203
0,0,125,-107,287
1,0,-23,6,203
2,0,583,-4,222
0,0,127,-115,287
1,0,-28,3,203
2,0,573,-13,222
0,0,129,-122,287
2,0,580,-6,222
1,0,-35,0,203
0,0,92,-1,287
0,3,93,-5,287
1,0,-42,-2,203
2,0,579,-8,222
0,0,93,-4,287
2,0,572,-14,222
1,0,-49,-5,203
0,0,92,-1,287
1,0,-56,-8,203
2,0,565,-21,222
0,0,90,5,287
2,3,561,-24,222
1,3,-61,-10,203
1,0,-61,-10,146
2,0,562,-23,222
0,0,88,11,287
2,0,562,-23,222
1,0,-55,-14,146
0,0,87,16,287
2,0,567,-18,222
1,0,-48,-18,146
0,0,85,22,287
2,0,572,-14,222
1,0,-42,-23,146
0,0,84,24,287
2,0,577,-10,222
1,0,-36,-27,146
0,0,93,-4,17
1,0,-36,-26,146
2,0,581,-6,222
0,0,94,-4,17
2,0,581,-6,222
1,0,-60,-10,146
0,0,99,-2,17
2,0,562,-23,12
1,0,-65,-7,146
0,0,93,-4,17
2,0,564,-23,12
1,0,-60,-10,146
0,0,94,-3,17
1,0,-65,-7,146
2,0,570,-21,12
0,0,103,-1,17
2,0,562,-23,12
1,0,-71,-3,146
0,0,110,0,17
1,3,-76,0,146
2,0,562,-23,12
1,0,-77,0,201
0,0,117,3,17
2,0,562,-23,12
1,0,-70,2,201
0,0,125,5,17
2,0,569,-22,12
1,0,-63,5,201
0,3,130,6,17
0,0,129,6,17
2,0,578,-20,12
1,0,-56,8,201
0,0,129,6,17
2,0,587,-18,12
1,0,-48,10,201
0,0,129,6,17
2,3,591,-17,12
1,0,-48,10,201
2,0,590,-17,12
0,0,122,4,17
1,0,-77,0,201
2,0,589,-17,12
0,0,114,2,17
2,0,580,-19,12
1,0,-81,-1,201
0,0,107,0,17
1,0,-78,0,201
2,0,571,-21,12
0,0,100,-2,17
2,0,562,-23,12
1,0,-85,-3,201
0,0,100,-2,17
2,0,561,-23,12
1,0,-92,-5,201
0,0,128,6,17
2,0,590,-17,99
1,0,-99,-8,201
0,0,130,7,17
2,0,589,-16,99
1,0,-106,-11,201
0,0,137,9,17
2,0,588,-10,99
1,0,-113,-14,201
0,0,144,11,17
1,3,-120,-16,201
2,0,590,-17,99
1,0,-120,-16,201
0,3,150,13,17
0,0,150,12,238
2,0,589,-15,99
1,0,-117,-20,129
0,0,153,17,238
1,0,-112,-27,129
2,0,588,-6,99
0,0,157,24,238
2,0,586,2,99
1,0,-107,-33,129
0,0,161,30,238
1,0,-102,-39,129
2,0,585,11,99
0,0,165,37,238
1,0,-101,-39,129
2,0,583,20,99
0,0,166,38,238
1,0,-120,-17,129
2,0,582,29,99
2,3,582,29,99
0,0,151,13,238
2,0,582,29,99
1,0,-124,-11,129
0,0,154,18,238
2,0,583,22,99
1,0,-121,-15,129
0,0,143,1,238
2,0,585,13,99
1,0,-125,-10,129
0,0,149,10,238
2,0,586,4,99
1,0,-130,-4,129
0,0,145,4,238
1,3,-133,0,129
2,0,587,-1,99
1,0,-133,0,334
0,0,141,-2,238
1,0,-140,2,334
2,0,587,-1,99
0,0,137,-8,238
1,0,-147,6,334
2,0,582,28,13
0,0,133,-14,238
2,0,580,27,13
1,0,-154,9,334
0,0,128,-21,238
2,0,590,30,13
1,0,-160,12,334
0,3,127,-24,238
0,0,127,-25,96
2,0,582,28,13
1,0,-133,0,334
0,0,128,-32,96
2,0,586,29,13
1,0,-138,1,334
0,0,129,-40,96
2,0,595,31,13
1,0,-142,3,334
0,0,129,-47,96
2,0,604,33,13
1,0,-133,0,334
1,3,-134,0,334
0,0,130,-54,96
2,3,609,34,13
1,0,-134,0,97
2,0,609,34,13
0,0,130,-53,96
2,0,608,34,13
1,0,-134,-3,97
0,0,127,-26,96
1,0,-133,-9,97
2,0,599,32,13
0,0,128,-31,96
2,0,590,30,13
1,0,-132,-16,97
0,0,126,-10,96
2,0,581,28,13
1,0,-131,-24,97
0,0,127,-22,96
0,3,127,-20,96
2,0,579,27,13
1,0,-131,-29,97
0,0,125,-21,30
2,0,608,34,229
1,0,-134,0,97
0,0,118,-25,30
1,0,-134,3,97
2,0,608,34,229
0,0,112,-28,30
2,0,609,35,229
1,0,-135,6,97
0,0,108,-31,30
1,0,-135,10,97
2,0,608,34,229
0,0,107,-31,30
2,0,608,34,229
1,0,-134,1,97
0,0,104,-33,30
2,0,607,33,229
1,0,-135,9,97
0,0,103,-33,30
2,0,601,26,229
1,0,-135,10,97
0,0,101,-35,30
1,0,-135,10,97
2,0,595,19,229
0,0,100,-35,30
1,0,-135,10,97
2,0,589,12,229
0,0,126,-20,30
2,3,584,7,229
2,0,585,8,229
1,0,-135,10,97
0,0,132,-17,30
2,0,585,8,229
1,0,-135,10,97
0,0,128,-19,30
2,0,585,8,229
1,0,-136,11,97
0,0,135,-15,30
0,3,137,-14,30
2,0,590,14,229
1,0,-136,19,97
1,0,-137,20,97
0,0,136,-12,274
2,0,596,21,229
1,0,-137,20,97
0,0,136,-5,274
2,0,602,28,229
1,0,-137,20,97
0,0,136,0,274
2,0,605,30,229
1,0,-137,20,97
0,0,135,4,274
1,0,-137,20,187
2,0,585,8,70
0,0,135,10,274
2,0,585,8,70
1,0,-138,19,187
0,0,135,12,274
1,0,-144,19,187
2,0,585,8,70
0,0,137,-14,274
2,0,583,1,70
1,0,-137,20,187
0,0,136,-11,274
2,0,590,22,70
1,0,-137,20,187
0,0,136,-5,274
2,0,585,8,70
1,0,-137,20,187
0,3,136,-13,274
0,0,136,-13,274
1,0,-137,20,97
2,0,586,9,70
0,0,136,-13,239
2,0,589,18,70
1,0,-137,20,97
0,0,139,-8,239
1,0,-136,14,97
2,0,592,26,70
0,0,143,-1,239
2,0,595,35,70
1,0,-137,20,97
0,0,147,4,239
1,0,-137,20,97
2,0,598,43,70
0,0,151,10,239
2,0,601,52,70
1,0,-137,20,97
0,0,152,12,239
2,0,604,61,70
1,0,-137,20,97
2,3,606,64,70
0,0,137,-12,239
2,0,605,63,70
1,0,-137,20,97
0,0,137,-11,239
1,0,-137,20,97
2,0,604,60,70
0,0,137,-12,239
1,0,-137,23,97
2,0,601,52,70
1,3,-137,24,97
1,0,-137,24,97
0,0,134,-18,239
2,0,598,43,70
1,0,-137,25,97
0,0,130,-24,239
2,0,595,35,70
1,0,-137,25,97
0,0,126,-30,239
2,0,595,35,70
1,0,-137,25,97
0,0,122,-36,239
2,0,605,61,70
1,0,-137,24,7
0,0,118,-43,239
2,0,606,64,70
1,0,-138,24,7
0,3,116,-47,239
0,0,115,-47,168
2,0,609,72,70
1,0,-144,23,7
0,0,122,-49,168
2,0,612,81,70
1,0,-129,25,7
0,0,130,-51,168
2,3,615,88,70
1,0,-137,24,7
2,0,615,88,271
0,0,137,-52,168
2,0,614,95,271
1,0,-137,24,7
0,0,145,-54,168
1,0,-137,24,7
2,0,614,104,271
0,0,145,-54,168
1,0,-137,24,7
1,0,-137,24,7
2,0,614,113,271
0,0,117,-48,168
2,0,614,118,271
1,0,-137,24,7
0,0,109,-46,168
0,3,116,-47,168
1,0,-130,25,7
2,0,615,88,271
1,3,-126,25,7
0,0,117,-48,19
1,0,-126,26,7
2,0,614,94,271
0,0,115,-48,19
2,0,615,73,271
1,0,-126,26,7
0,0,108,-51,19
1,0,-126,26,7
2,0,615,89,271
2,3,615,87,271
0,0,101,-53,19
2,0,616,85,124
1,0,-126,26,97
0,0,94,-56,19
2,0,622,77,124
1,0,-126,26,97
0,0,88,-58,19
2,0,627,69,124
1,0,-126,25,97
0,0,117,-48,19
2,0,632,62,124
1,0,-127,31,97
0,0,113,-49,19
2,0,631,62,124
1,0,-126,25,97
0,0,106,-51,19
1,0,-126,25,97
2,0,616,85,124
0,0,116,-48,19
1,0,-126,25,97
2,0,621,77,124
0,0,124,-46,19
1,0,-126,25,97
2,0,615,86,124
0,3,129,-44,19
2,3,614,88,124
0,0,129,-44,328
2,0,614,87,207
1,0,-126,25,97
0,0,124,-41,328
2,0,617,89,207
1,0,-126,25,97
0,0,117,-37,328
2,0,625,93,207
1,0,-127,29,97
1,3,-127,31,97
1,0,-127,31,97
0,0,111,-33,328
1,0,-127,32,97
2,0,633,97,207
0,0,105,-29,328
1,0,-127,32,97
2,0,641,101,207
0,0,103,-28,328
1,0,-127,32,97
2,0,641,101,207
0,0,129,-44,328
1,0,-127,31,187
2,0,612,87,207
0,0,133,-46,328
2,0,608,84,207
1,0,-127,31,187
0,3,127,-43,328
0,0,127,-43,328
1,0,-132,31,187
2,0,614,87,207
0,0,127,-43,195
1,0,-134,30,187
2,0,606,83,207
0,0,132,-42,195
2,0,598,79,207
1,0,-127,31,187
0,0,139,-40,195
1,0,-127,31,187
2,0,590,75,207
0,0,146,-38,195
1,0,-127,31,187
2,0,581,71,207
0,0,149,-37,195
1,0,-128,31,187
2,0,573,67,207
0,0,151,-37,195
2,0,565,62,207
1,0,-128,31,187
1,0,-127,31,187
0,0,153,-36,195
2,0,557,58,207
1,0,-128,31,187
2,3,556,58,207
1,3,-127,31,187
0,0,155,-36,195
1,0,-127,31,187
2,0,554,62,303
0,0,156,-35,195
1,0,-127,31,187
2,0,549,69,303
0,0,128,-43,195
1,0,-127,31,187
2,0,544,77,303
0,0,132,-42,195
1,0,-127,31,97
2,0,540,83,303
0,0,127,-43,195
1,0,-127,31,97
2,0,540,83,303
0,0,123,-44,195
1,0,-126,27,97
2,0,558,55,303
0,3,117,-46,195
0,0,117,-46,195
1,0,-128,40,97
2,0,555,59,303
0,0,118,-39,264
2,0,555,59,303
1,0,-127,31,97
0,0,119,-32,264
1,0,-127,31,97
2,0,559,53,303
0,0,120,-25,264
2,0,564,45,303
1,0,-127,31,97
0,0,120,-17,264
2,3,568,40,303
2,0,568,39,303
1,0,-127,31,97
0,0,120,-16,264
2,0,563,34,49
1,0,-127,31,97
0,0,117,-46,264
2,0,557,27,49
1,0,-128,40,97
1,0,-128,42,97
0,0,117,-51,264
2,0,551,20,49
1,0,-128,43,97
0,0,117,-45,264
2,0,548,17,49
1,0,-128,43,97
0,0,117,-53,264
1,0,-128,43,97
2,0,548,17,49
0,0,116,-60,264
2,0,570,42,49
1,0,-127,42,7
0,0,115,-68,264
1,0,-130,42,7
2,0,574,47,49
0,0,114,-75,264
1,0,-140,41,7
2,0,570,42,49
0,0,113,-83,264
2,0,576,49,49
1,0,-128,42,7
0,0,113,-83,264
1,0,-128,42,7
2,0,582,56,49
0,0,113,-83,264
2,0,588,63,49
1,0,-128,42,7
0,0,113,-83,264
1,0,-128,42,7
2,0,594,70,49
1,0,-128,42,7
2,1,597,73,49
0,0,113,-83,264
1,0,-128,42,7
2,0,595,74,334
0,0,113,-83,264
2,0,587,78,334
1,0,-124,43,7
0,0,113,-85,264
1,0,-116,44,7
2,0,579,82,334
0,0,112,-93,264
0,0,112,-93,264
2,0,571,86,334
1,0,-108,44,7
0,0,112,-94,264
1,0,-101,45,7
2,0,570,86,334
0,0,112,-94,264
1,0,-93,46,7
2,0,597,73,334
0,0,112,-94,264
2,0,603,70,334
1,0,-85,47,7
0,0,113,-93,354
1,0,-77,48,7
2,0,598,72,334
2,3,602,71,334
0,0,114,-93,354
2,0,601,72,279
1,0,-70,49,7
0,0,118,-94,354
1,0,-68,49,7
2,0,600,81,279
0,0,112,-93,354
1,0,-68,49,7
2,0,599,86,279
0,0,112,-93,354
1,0,-68,49,7
2,0,599,90,279
0,0,112,-93,354
1,0,-68,50,97
2,0,598,94,279
0,0,112,-93,354
1,0,-68,50,97
2,0,597,98,279
0,0,112,-93,354
0,0,112,-93,354
2,0,597,99,279
1,0,-69,57,97
0,0,112,-93,354
1,0,-68,49,97
2,0,601,73,279
0,0,117,-94,354
2,3,601,72,279
1,0,-68,49,97
2,0,601,72,163
0,3,122,-94,354
0,0,123,-94,354
1,0,-68,49,97
2,0,603,72,163
0,0,123,-94,354
1,0,-68,49,97
2,0,611,69,163
0,0,123,-94,354
1,0,-68,49,97
2,0,617,67,163
0,0,123,-94,354
1,0,-68,49,97
2,0,623,65,163
0,0,123,-94,354
1,0,-69,53,97
2,0,626,64,163
0,0,122,-95,264
1,0,-69,60,97
2,0,627,64,163
1,3,-69,60,97
1,0,-69,60,97
0,0,123,-91,264
1,0,-70,60,187
2,0,602,72,163
0,0,121,-103,264
1,0,-73,60,187
2,0,590,75,163
0,0,122,-94,264
1,0,-77,59,187
2,0,598,73,163
0,0,122,-94,264
1,0,-69,60,187
2,0,590,76,163
0,0,122,-94,264
1,0,-69,60,187
2,0,581,78,163
0,0,122,-94,264
1,0,-69,60,187
2,0,601,72,163
0,0,122,-94,264
1,0,-69,60,187
2,3,597,73,163
1,0,-69,60,187
2,0,597,73,163
0,0,122,-95,264
1,0,-70,60,187
2,0,602,76,203
1,3,-71,60,187
0,0,122,-102,264
0,0,121,-103,264
2,0,611,80,203
1,0,-71,60,187
0,0,121,-103,264
1,0,-71,60,187
2,0,619,83,203
0,0,121,-103,264
1,0,-71,60,187
2,0,624,85,203
0,0,121,-103,264
1,0,-71,60,187
